THROUGHPUT
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1799.33, 0
1959.66, 0
1938.77, 0
1939.14, 0
1938.19, 0
1958.88, 0
1919.48, 0
1938.74, 0
1958.91, 0
1938.89, 0
1937.85, 0
1957.92, 0
1958.33, 0
1939.15, 0
1938.83, 0
1919.87, 0
1958.08, 0
1938.75, 0
1939.39, 0
1959.08, 0
1938.78, 0
1919.49, 0
1939.96, 0
1958.98, 0
1937.89, 0
1938.34, 0
1939.32, 0
1939.22, 0
1959.87, 0
1938.21, 0
1938.75, 0
1937.93, 0
1939.34, 0
1959.35, 0
1918.62, 0
1939.49, 0
1938.05, 0
1939.58, 0
1939.64, 0
1938.54, 0
1939, 0
1939.46, 0
1938.71, 0
1938.85, 0
1959.55, 0
1939.89, 0
1939.64, 0
1939.73, 0
1938.22, 0
1958.25, 0
1919.77, 0
1959.08, 0
1939.83, 0
1938.85, 0
1938.97, 0
1938.25, 0
1938.62, 0
1938.16, 0
1939.75, 0
1938.74, 0
1938.31, 0
1959.31, 0
1938.58, 0
1957.88, 0
1957.97, 0
1939.42, 0
1938.62, 0
1938.96, 0
1938.75, 0
1958.7, 0
1938.11, 0
1939.14, 0
1938.03, 0
1958.81, 0
1939.15, 0
1939.72, 0
1939.76, 0
1939.3, 0
1938.35, 0
1958.26, 0
1938.65, 0
1939.99, 0
1958.03, 0
1918.52, 0
1939.56, 0
1959.53, 0
1939.05, 0
1939.81, 0
1959.98, 0
LATENCY
226, 236, 289, 295, 344
SUMMARY LATENCY
241, 243, 319, 354, 361
