THROUGHPUT
0, 0
0, 0
1759.6, 0
1939.88, 0
1959.33, 0
1939.94, 0
1946.97, 0
1951.61, 0
1938.79, 0
1958.56, 0
1939.58, 0
1939.12, 0
1938.19, 0
1938.23, 0
1958.58, 0
1918.07, 0
1939.16, 0
1939.1, 0
1937.9, 0
1959.59, 0
1938.35, 0
1958.36, 0
1918.71, 0
1958, 0
1938.42, 0
1938.92, 0
1939.64, 0
1958.47, 0
1938.6, 0
1959.07, 0
1938.78, 0
1939.35, 0
1959.3, 0
1938.49, 0
1939.43, 0
1939.05, 0
1938.29, 0
1939.93, 0
1957.9, 0
1958.13, 0
1938.76, 0
1938.94, 0
1939.85, 0
1959.37, 0
1939.78, 0
1939.81, 0
1938.98, 0
1939.1, 0
1959.35, 0
1938.66, 0
1938.28, 0
1957.95, 0
1939.3, 0
1938, 0
1939.55, 0
1937.87, 0
1958.98, 0
1938.01, 0
1957.92, 0
1958.8, 0
1938.19, 0
1939.21, 0
1958.93, 0
1938.44, 0
1959.51, 0
1939.18, 0
1958.59, 0
1939.83, 0
1958.58, 0
1938.99, 0
1939.7, 0
1957.88, 0
1958.99, 0
1938.88, 0
1938.56, 0
1939.32, 0
1939.91, 0
1959.64, 0
1938.41, 0
1937.85, 0
1939.8, 0
1938.49, 0
1938.76, 0
1958.75, 0
1937.92, 0
1958.58, 0
1939.37, 0
1959.39, 0
1939.41, 0
1958.98, 0
1938.73, 0
LATENCY
204, 192, 293, 301, 311
