THROUGHPUT
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
799.138, 0
2099.24, 0
1938.01, 0
1939.01, 0
1958.92, 0
1938.51, 0
1959.51, 0
1958.76, 0
1939.88, 0
1939.69, 0
1943.96, 0
1955.18, 0
1958.99, 0
1939.62, 0
1958.37, 0
1939.78, 0
1939.56, 0
1959.83, 0
1938.12, 0
1959.34, 0
1957.83, 0
1938.23, 0
1958.35, 0
1939.12, 0
1938.85, 0
1939.61, 0
1959.82, 0
1938.95, 0
1939.82, 0
1938.02, 0
1938.16, 0
1959.58, 0
1919.98, 0
1938.43, 0
1958.3, 0
1939.04, 0
1938.94, 0
1947, 0
1950.86, 0
1939.1, 0
1959.85, 0
1938.01, 0
1937.97, 0
1938.12, 0
1959.33, 0
1938.04, 0
1959.77, 0
1939.24, 0
1937.91, 0
1958.12, 0
1937.97, 0
1958.92, 0
1938.14, 0
1959.41, 0
1938.94, 0
1958.59, 0
1939.34, 0
1959.58, 0
1959.66, 0
1939.95, 0
1939.91, 0
1959.28, 0
1938.48, 0
1959.66, 0
1943.95, 0
1955.61, 0
1937.99, 0
1939.57, 0
1959.8, 0
1939.21, 0
1958.13, 0
1938.73, 0
1937.83, 0
1939.99, 0
1958.09, 0
1938.55, 0
1939.04, 0
1959.14, 0
1958.47, 0
1939.88, 0
1939.77, 0
1958.64, 0
1939.95, 0
1939.5, 0
1958.89, 0
1939.87, 0
1958.02, 0
1958.17, 0
1937.95, 0
1938, 0
LATENCY
245, 243, 290, 294, 350
