THROUGHPUT
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1519.25, 0
1959.69, 0
1959.52, 0
1938.88, 0
1939.55, 0
1939.96, 0
1958.01, 0
1939.93, 0
1939.84, 0
1958.55, 0
1938.28, 0
1937.95, 0
1938.32, 0
1939.88, 0
1958.37, 0
1938.93, 0
1958.57, 0
1939.8, 0
1939.45, 0
1957.96, 0
1939.24, 0
1939.83, 0
1938.46, 0
1959.24, 0
1938.31, 0
1939.96, 0
1959.57, 0
1938.37, 0
1939.08, 0
1958.62, 0
1938.97, 0
1938.52, 0
1937.96, 0
1958.57, 0
1919.19, 0
1958.75, 0
1939.44, 0
1938.75, 0
1939.1, 0
1939.78, 0
1938.71, 0
1939.45, 0
1939.67, 0
1939.64, 0
1958.17, 0
1939.73, 0
1938.73, 0
1938.61, 0
1959.99, 0
1938.55, 0
1919.9, 0
1938.26, 0
1958.51, 0
1938.46, 0
1939.21, 0
1958.12, 0
1959.01, 0
1938.75, 0
1938.97, 0
1959.62, 0
1939.86, 0
1939.3, 0
1938.87, 0
1938.8, 0
1959.05, 0
1938.63, 0
1939.17, 0
1938.69, 0
1959.75, 0
1938.85, 0
1938.6, 0
1958.81, 0
1939.14, 0
1939.27, 0
1939.82, 0
1959.89, 0
1938.1, 0
1959.68, 0
1939.93, 0
1938.43, 0
1939.24, 0
1957.93, 0
1918.05, 0
1958.83, 0
1942, 0
1937.58, 0
1957.95, 0
1939.57, 0
1938.31, 0
LATENCY
300, 257, 558, 583, 586
