THROUGHPUT
0, 0
0, 0
1.44175e-315, 0
-nan, 0
0, 0
1.44175e-315, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
6.90382e-310, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1959.94, 0
1958.58, 0
1918.55, 0
1958.67, 0
1939.19, 0
1939.03, 0
1939.73, 0
1939.25, 0
1939.35, 0
1958.09, 0
1943.99, 0
1955.52, 0
1939.21, 0
1939.43, 0
1959.55, 0
1939.43, 0
1938.18, 0
1958.29, 0
1939.99, 0
1939.87, 0
1938.26, 0
1939.98, 0
1959.23, 0
1958.45, 0
1928.97, 0
1949.12, 0
1938.27, 0
6.90382e-310, 0
3.73958e-320, 0
6.90382e-310, 0
6.90382e-310, 0
1.44176e-315, 0
1.44176e-315, 0
1959.66, 0
1938.86, 0
1938.07, 0
1958.81, 0
1959.01, 0
1938.08, 0
1939.06, 0
1938.99, 0
1918.87, 0
1939.86, 0
1958.71, 0
1939.15, 0
1939.99, 0
1959.54, 0
1938.02, 0
1939.77, 0
1938.86, 0
1958.2, 0
1939.8, 0
1938.64, 0
1958.06, 0
1919.45, 0
1958.63, 0
1938.07, 0
1939.76, 0
1919.85, 0
1958.82, 0
1938.3, 0
1939.77, 0
1938.78, 0
1941.98, 0
1956.91, 0
1938.19, 0
1939.75, 0
1939.99, 0
1939.91, 0
1939.63, 0
1958.41, 0
1938.36, 0
1937.92, 0
1938.37, 0
1938.46, 0
1939.1, 0
1939.26, 0
LATENCY
622, 609, 991, 1071, 1100
