THROUGHPUT
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
59.9975, 0
2219.57, 0
1958.02, 0
1938.63, 0
1959.3, 0
1937, 0
1942.49, 0
1930.97, 0
1928.16, 0
1958.74, 0
1938.92, 0
1957.85, 0
1938.9, 0
1918.28, 0
1938.3, 0
1957.83, 0
1938.84, 0
1939.66, 0
1938.64, 0
1959.07, 0
1939.09, 0
1959.94, 0
1938.16, 0
1938.06, 0
1938.81, 0
1939.31, 0
1939.4, 0
1959.91, 0
1918.17, 0
1959.17, 0
1938.76, 0
1938.64, 0
1938.7, 0
1939.28, 0
1938.96, 0
1938.88, 0
1958.77, 0
1938.75, 0
1957.97, 0
1938.33, 0
1938.23, 0
1958.59, 0
1937.94, 0
1958.59, 0
1919.42, 0
1938.93, 0
1938.14, 0
1958.77, 0
1959.24, 0
1939.71, 0
1917.89, 0
1959.39, 0
1959.38, 0
1939.76, 0
1939.71, 0
1939.01, 0
1938.21, 0
1959.45, 0
1938.6, 0
1958.4, 0
1958.55, 0
1938.47, 0
1938.8, 0
1939.21, 0
1938.85, 0
1939.44, 0
1939.7, 0
1939.99, 0
1939.32, 0
1938.51, 0
1959.87, 0
1938.95, 0
1938.47, 0
1937.99, 0
1938.14, 0
1958.31, 0
1939.99, 0
1939.38, 0
1939.99, 0
1959.49, 0
1918.18, 0
1938.98, 0
1958.36, 0
1938.8, 0
1920.99, 0
1957.86, 0
1937.85, 0
1939.19, 0
1958.18, 0
1938.82, 0
LATENCY
289, 244, 482, 503, 508
