THROUGHPUT
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1579.17, 0
1958.7, 0
1958.37, 0
1939.99, 0
1958.34, 0
1957.83, 0
1959.62, 0
1958.44, 0
1939.77, 0
1959.7, 0
1959.38, 0
1957.86, 0
1959.15, 0
1959.75, 0
1958.89, 0
1978.41, 0
1958.94, 0
1940.99, 0
1958.89, 0
1959.31, 0
1959.06, 0
1939.54, 0
1958.35, 0
1939.6, 0
1958.78, 0
1975.99, 0
1962.62, 0
1959.22, 0
1958.85, 0
1938.24, 0
1958.6, 0
1938.65, 0
1959.01, 0
1959.5, 0
1959.96, 0
1959.8, 0
1959.56, 0
1978.99, 0
1959.48, 0
1959.91, 0
1939.65, 0
1959.12, 0
1957.84, 0
1959.63, 0
1957.85, 0
1958.31, 0
1959.32, 0
1958.84, 0
1939.09, 0
1959.97, 0
1978.17, 0
1958.05, 0
1959.99, 0
1979.45, 0
1959.25, 0
1955.97, 0
1941.97, 0
1959.34, 0
1959.95, 0
1959.35, 0
1939.18, 0
1959.75, 0
1959.49, 0
1939.44, 0
1958.1, 0
1958.17, 0
1938.94, 0
1958.4, 0
1958.76, 0
1959.07, 0
1979.04, 0
1959.25, 0
1959, 0
1958.68, 0
1939.07, 0
1959.36, 0
1959.9, 0
1959.53, 0
1959.04, 0
1959.85, 0
1962.97, 0
1976.83, 0
1938.09, 0
1978.44, 0
1959.31, 0
1959.92, 0
1958.45, 0
1939.09, 0
1959.32, 0
LATENCY
290, 247, 491, 503, 510
